rest_key,rest_coop,reporting_day,daypart_name,daypart_description,daypart_sales,daypart_transaction_qty,Weekday
5357,SEA/TCA WA CP-0024,2011-01-21,LATE NIGHT,11PM - 5AM,2.58,1,Friday
5357,SEA/TCA WA CP-0024,2011-01-21,LUNCH,11AM -  2PM,1889.45,331,Friday
5357,SEA/TCA WA CP-0024,2011-01-21,MORNING,Open - 11AM,1857.13,413,Friday
5357,SEA/TCA WA CP-0024,2011-01-21,REGULAR MENU,10:30AM (11AM weekend) - Close,4001.33,702,Friday
5357,SEA/TCA WA CP-0024,2011-01-21,TOTAL DAY,All hours,5713.02,1084,Friday
5357,SEA/TCA WA CP-0024,2011-01-22,AFTER 4PM,4PM - Close,1024.6,168,Saturday
5357,SEA/TCA WA CP-0024,2011-01-22,AFTERNOON,2PM - 4PM,525.18,97,Saturday
5357,SEA/TCA WA CP-0024,2011-01-22,BREAKFAST,Open - 10:30AM (11AM weekend),1284.65,247,Saturday
5357,SEA/TCA WA CP-0024,2011-01-22,DINNER,4PM - 9PM,828.95,135,Saturday
5357,SEA/TCA WA CP-0024,2011-01-22,EVENING,9PM - Close,195.65,33,Saturday
5357,SEA/TCA WA CP-0024,2011-01-22,LATE NIGHT,11PM - 5AM,0.0,0,Saturday
5357,SEA/TCA WA CP-0024,2011-01-22,LUNCH,11AM -  2PM,1224.99,192,Saturday
5357,SEA/TCA WA CP-0024,2011-01-22,MORNING,Open - 11AM,1284.65,247,Saturday
5357,SEA/TCA WA CP-0024,2011-01-22,REGULAR MENU,10:30AM (11AM weekend) - Close,2774.77,457,Saturday
5357,SEA/TCA WA CP-0024,2011-01-22,TOTAL DAY,All hours,4059.42,704,Saturday
5357,SEA/TCA WA CP-0024,2011-01-23,AFTER 4PM,4PM - Close,887.54,138,Sunday
5357,SEA/TCA WA CP-0024,2011-01-23,AFTERNOON,2PM - 4PM,268.82,57,Sunday
5357,SEA/TCA WA CP-0024,2011-01-23,BREAKFAST,Open - 10:30AM (11AM weekend),668.6,130,Sunday
5357,SEA/TCA WA CP-0024,2011-01-23,DINNER,4PM - 9PM,808.1,122,Sunday
5357,SEA/TCA WA CP-0024,2011-01-23,EVENING,9PM - Close,79.44,16,Sunday
5357,SEA/TCA WA CP-0024,2011-01-23,LATE NIGHT,11PM - 5AM,0.0,0,Sunday
5357,SEA/TCA WA CP-0024,2011-01-23,LUNCH,11AM -  2PM,589.25,112,Sunday
5357,SEA/TCA WA CP-0024,2011-01-23,MORNING,Open - 11AM,668.6,130,Sunday
5357,SEA/TCA WA CP-0024,2011-01-23,REGULAR MENU,10:30AM (11AM weekend) - Close,1745.61,307,Sunday
5357,SEA/TCA WA CP-0024,2011-01-23,TOTAL DAY,All hours,2414.21,437,Sunday
5357,SEA/TCA WA CP-0024,2011-01-25,AFTER 4PM,4PM - Close,1068.05,216,Tuesday
5357,SEA/TCA WA CP-0024,2011-01-25,AFTERNOON,2PM - 4PM,547.14,115,Tuesday
5357,SEA/TCA WA CP-0024,2011-01-25,BREAKFAST,Open - 10:30AM (11AM weekend),953.09,241,Tuesday
5357,SEA/TCA WA CP-0024,2011-01-25,DINNER,4PM - 9PM,881.6,181,Tuesday
5357,SEA/TCA WA CP-0024,2011-01-25,EVENING,9PM - Close,186.45,35,Tuesday
5357,SEA/TCA WA CP-0024,2011-01-25,LATE NIGHT,11PM - 5AM,0.0,0,Tuesday
5357,SEA/TCA WA CP-0024,2011-01-25,LUNCH,11AM -  2PM,1753.06,325,Tuesday
5357,SEA/TCA WA CP-0024,2011-01-25,MORNING,Open - 11AM,1109.88,272,Tuesday
5357,SEA/TCA WA CP-0024,2011-01-25,REGULAR MENU,10:30AM (11AM weekend) - Close,3525.04,687,Tuesday
5357,SEA/TCA WA CP-0024,2011-01-25,TOTAL DAY,All hours,4478.13,928,Tuesday
5357,SEA/TCA WA CP-0024,2011-01-26,AFTER 4PM,4PM - Close,1037.17,194,Wednesday
5357,SEA/TCA WA CP-0024,2011-01-26,AFTERNOON,2PM - 4PM,587.21,108,Wednesday
5357,SEA/TCA WA CP-0024,2011-01-26,BREAKFAST,Open - 10:30AM (11AM weekend),1495.6,370,Wednesday
5357,SEA/TCA WA CP-0024,2011-01-26,DINNER,4PM - 9PM,865.37,165,Wednesday
5357,SEA/TCA WA CP-0024,2011-01-26,EVENING,9PM - Close,171.8,29,Wednesday
5357,SEA/TCA WA CP-0024,2011-01-26,LATE NIGHT,11PM - 5AM,13.86,3,Wednesday
5357,SEA/TCA WA CP-0024,2011-01-26,LUNCH,11AM -  2PM,1795.14,340,Wednesday
5357,SEA/TCA WA CP-0024,2011-01-26,MORNING,Open - 11AM,1612.15,388,Wednesday
5357,SEA/TCA WA CP-0024,2011-01-26,REGULAR MENU,10:30AM (11AM weekend) - Close,3536.07,660,Wednesday
5357,SEA/TCA WA CP-0024,2011-01-26,TOTAL DAY,All hours,5031.67,1030,Wednesday
5357,SEA/TCA WA CP-0024,2011-01-27,AFTER 4PM,4PM - Close,1407.37,241,Thursday
5357,SEA/TCA WA CP-0024,2011-01-27,AFTERNOON,2PM - 4PM,611.36,111,Thursday
5357,SEA/TCA WA CP-0024,2011-01-27,BREAKFAST,Open - 10:30AM (11AM weekend),1478.64,369,Thursday
5357,SEA/TCA WA CP-0024,2011-01-27,DINNER,4PM - 9PM,1169.32,200,Thursday
5357,SEA/TCA WA CP-0024,2011-01-27,EVENING,9PM - Close,238.05,41,Thursday
5357,SEA/TCA WA CP-0024,2011-01-27,LATE NIGHT,11PM - 5AM,7.66,1,Thursday
5357,SEA/TCA WA CP-0024,2011-01-27,LUNCH,11AM -  2PM,1997.05,361,Thursday
5357,SEA/TCA WA CP-0024,2011-01-27,MORNING,Open - 11AM,1599.61,400,Thursday
5357,SEA/TCA WA CP-0024,2011-01-27,REGULAR MENU,10:30AM (11AM weekend) - Close,4136.75,744,Thursday
5357,SEA/TCA WA CP-0024,2011-01-27,TOTAL DAY,All hours,5615.39,1113,Thursday
5357,SEA/TCA WA CP-0024,2011-01-28,AFTER 4PM,4PM - Close,1292.68,205,Friday
5357,SEA/TCA WA CP-0024,2011-01-28,AFTERNOON,2PM - 4PM,669.05,125,Friday
5357,SEA/TCA WA CP-0024,2011-01-28,BREAKFAST,Open - 10:30AM (11AM weekend),1632.62,380,Friday
5357,SEA/TCA WA CP-0024,2011-01-28,DINNER,4PM - 9PM,1044.48,162,Friday
5357,SEA/TCA WA CP-0024,2011-01-28,EVENING,9PM - Close,248.2,43,Friday
5357,SEA/TCA WA CP-0024,2011-01-28,LATE NIGHT,11PM - 5AM,2.89,1,Friday
5357,SEA/TCA WA CP-0024,2011-01-28,LUNCH,11AM -  2PM,1967.88,320,Friday
5357,SEA/TCA WA CP-0024,2011-01-28,MORNING,Open - 11AM,1786.46,412,Friday
5357,SEA/TCA WA CP-0024,2011-01-28,REGULAR MENU,10:30AM (11AM weekend) - Close,4083.45,682,Friday
5357,SEA/TCA WA CP-0024,2011-01-28,TOTAL DAY,All hours,5716.07,1062,Friday
5357,SEA/TCA WA CP-0024,2011-01-29,AFTER 4PM,4PM - Close,1169.33,183,Saturday
5357,SEA/TCA WA CP-0024,2011-01-29,AFTERNOON,2PM - 4PM,568.0,88,Saturday
5357,SEA/TCA WA CP-0024,2011-01-29,BREAKFAST,Open - 10:30AM (11AM weekend),1326.21,262,Saturday
5357,SEA/TCA WA CP-0024,2011-01-29,DINNER,4PM - 9PM,877.93,140,Saturday
5357,SEA/TCA WA CP-0024,2011-01-29,EVENING,9PM - Close,291.4,43,Saturday
5357,SEA/TCA WA CP-0024,2011-01-29,LATE NIGHT,11PM - 5AM,10.68,2,Saturday
5357,SEA/TCA WA CP-0024,2011-01-29,LUNCH,11AM -  2PM,1007.61,154,Saturday
5357,SEA/TCA WA CP-0024,2011-01-29,MORNING,Open - 11AM,1326.21,262,Saturday
5357,SEA/TCA WA CP-0024,2011-01-29,REGULAR MENU,10:30AM (11AM weekend) - Close,2744.94,425,Saturday
5357,SEA/TCA WA CP-0024,2011-01-29,TOTAL DAY,All hours,4071.15,687,Saturday
5357,SEA/TCA WA CP-0024,2011-01-30,AFTER 4PM,4PM - Close,909.84,153,Sunday
5357,SEA/TCA WA CP-0024,2011-01-30,AFTERNOON,2PM - 4PM,497.81,80,Sunday
5357,SEA/TCA WA CP-0024,2011-01-30,BREAKFAST,Open - 10:30AM (11AM weekend),791.86,158,Sunday
5357,SEA/TCA WA CP-0024,2011-01-30,DINNER,4PM - 9PM,737.09,122,Sunday
5357,SEA/TCA WA CP-0024,2011-01-30,EVENING,9PM - Close,172.75,31,Sunday
5357,SEA/TCA WA CP-0024,2011-01-30,LATE NIGHT,11PM - 5AM,5.27,1,Sunday
5357,SEA/TCA WA CP-0024,2011-01-30,LUNCH,11AM -  2PM,795.93,129,Sunday
5357,SEA/TCA WA CP-0024,2011-01-30,MORNING,Open - 11AM,791.86,158,Sunday
5357,SEA/TCA WA CP-0024,2011-01-30,REGULAR MENU,10:30AM (11AM weekend) - Close,2203.58,362,Sunday
5357,SEA/TCA WA CP-0024,2011-01-30,TOTAL DAY,All hours,2995.44,520,Sunday
5357,SEA/TCA WA CP-0024,2011-01-31,AFTER 4PM,4PM - Close,1188.61,192,Monday
5357,SEA/TCA WA CP-0024,2011-01-31,AFTERNOON,2PM - 4PM,530.9,111,Monday
5357,SEA/TCA WA CP-0024,2011-01-31,BREAKFAST,Open - 10:30AM (11AM weekend),1346.93,330,Monday
5357,SEA/TCA WA CP-0024,2011-01-31,DINNER,4PM - 9PM,1031.69,162,Monday
5357,SEA/TCA WA CP-0024,2011-01-31,EVENING,9PM - Close,156.92,30,Monday
5357,SEA/TCA WA CP-0024,2011-01-31,LATE NIGHT,11PM - 5AM,20.95,3,Monday
5357,SEA/TCA WA CP-0024,2011-01-31,LUNCH,11AM -  2PM,1543.0,288,Monday
5357,SEA/TCA WA CP-0024,2011-01-31,MORNING,Open - 11AM,1500.37,362,Monday
5357,SEA/TCA WA CP-0024,2011-01-31,REGULAR MENU,10:30AM (11AM weekend) - Close,3415.95,623,Monday
5357,SEA/TCA WA CP-0024,2011-01-31,TOTAL DAY,All hours,4762.88,953,Monday
13369,SEA/TCA WA CP-0024,2011-01-01,AFTER 4PM,4PM - Close,1289.51,157,Saturday
13369,SEA/TCA WA CP-0024,2011-01-01,AFTERNOON,2PM - 4PM,477.11,65,Saturday
13369,SEA/TCA WA CP-0024,2011-01-01,BREAKFAST,Open - 10:30AM (11AM weekend),130.96,25,Saturday
13369,SEA/TCA WA CP-0024,2011-01-01,DINNER,4PM - 9PM,1157.58,140,Saturday
13369,SEA/TCA WA CP-0024,2011-01-01,EVENING,9PM - Close,131.93,17,Saturday
13369,SEA/TCA WA CP-0024,2011-01-01,LATE NIGHT,11PM - 5AM,0.0,0,Saturday
13369,SEA/TCA WA CP-0024,2011-01-01,LUNCH,11AM -  2PM,693.69,93,Saturday
13369,SEA/TCA WA CP-0024,2011-01-01,MORNING,Open - 11AM,130.96,25,Saturday
13369,SEA/TCA WA CP-0024,2011-01-01,REGULAR MENU,10:30AM (11AM weekend) - Close,2460.31,315,Saturday
13369,SEA/TCA WA CP-0024,2011-01-01,TOTAL DAY,All hours,2591.27,340,Saturday
13369,SEA/TCA WA CP-0024,2011-01-02,AFTER 4PM,4PM - Close,1178.82,172,Sunday
13369,SEA/TCA WA CP-0024,2011-01-02,AFTERNOON,2PM - 4PM,424.38,53,Sunday
13369,SEA/TCA WA CP-0024,2011-01-02,BREAKFAST,Open - 10:30AM (11AM weekend),540.38,94,Sunday
13369,SEA/TCA WA CP-0024,2011-01-02,DINNER,4PM - 9PM,988.54,147,Sunday
13369,SEA/TCA WA CP-0024,2011-01-02,EVENING,9PM - Close,190.28,25,Sunday
13369,SEA/TCA WA CP-0024,2011-01-02,LATE NIGHT,11PM - 5AM,0.0,0,Sunday
13369,SEA/TCA WA CP-0024,2011-01-02,LUNCH,11AM -  2PM,728.62,116,Sunday
13369,SEA/TCA WA CP-0024,2011-01-02,MORNING,Open - 11AM,540.38,94,Sunday
13369,SEA/TCA WA CP-0024,2011-01-02,REGULAR MENU,10:30AM (11AM weekend) - Close,2331.82,341,Sunday
13369,SEA/TCA WA CP-0024,2011-01-02,TOTAL DAY,All hours,2872.2,435,Sunday
13369,SEA/TCA WA CP-0024,2011-01-03,AFTER 4PM,4PM - Close,1404.92,200,Monday
13369,SEA/TCA WA CP-0024,2011-01-03,AFTERNOON,2PM - 4PM,572.21,93,Monday
13369,SEA/TCA WA CP-0024,2011-01-03,BREAKFAST,Open - 10:30AM (11AM weekend),890.99,171,Monday
13369,SEA/TCA WA CP-0024,2011-01-03,DINNER,4PM - 9PM,1191.22,175,Monday
13369,SEA/TCA WA CP-0024,2011-01-03,EVENING,9PM - Close,213.7,25,Monday
13369,SEA/TCA WA CP-0024,2011-01-03,LATE NIGHT,11PM - 5AM,0.0,0,Monday
13369,SEA/TCA WA CP-0024,2011-01-03,LUNCH,11AM -  2PM,1262.01,219,Monday
13369,SEA/TCA WA CP-0024,2011-01-03,MORNING,Open - 11AM,995.2,189,Monday
13369,SEA/TCA WA CP-0024,2011-01-03,REGULAR MENU,10:30AM (11AM weekend) - Close,3343.35,530,Monday
13369,SEA/TCA WA CP-0024,2011-01-03,TOTAL DAY,All hours,4234.34,701,Monday
13369,SEA/TCA WA CP-0024,2011-01-04,AFTER 4PM,4PM - Close,1222.77,161,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-04,AFTERNOON,2PM - 4PM,611.44,95,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-04,BREAKFAST,Open - 10:30AM (11AM weekend),795.18,178,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-04,DINNER,4PM - 9PM,1015.52,132,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-04,EVENING,9PM - Close,207.25,29,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-04,LATE NIGHT,11PM - 5AM,0.0,0,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-04,LUNCH,11AM -  2PM,1374.4,241,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-04,MORNING,Open - 11AM,861.78,193,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-04,REGULAR MENU,10:30AM (11AM weekend) - Close,3275.21,512,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-04,TOTAL DAY,All hours,4070.39,690,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-05,AFTER 4PM,4PM - Close,1205.1,187,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-05,AFTERNOON,2PM - 4PM,575.89,97,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-05,BREAKFAST,Open - 10:30AM (11AM weekend),842.87,189,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-05,DINNER,4PM - 9PM,1011.8,156,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-05,EVENING,9PM - Close,193.3,31,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-05,LATE NIGHT,11PM - 5AM,0.0,0,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-05,LUNCH,11AM -  2PM,1212.44,225,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-05,MORNING,Open - 11AM,913.36,203,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-05,REGULAR MENU,10:30AM (11AM weekend) - Close,3063.92,523,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-05,TOTAL DAY,All hours,3906.79,712,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-06,AFTER 4PM,4PM - Close,1254.68,183,Thursday
13369,SEA/TCA WA CP-0024,2011-01-06,AFTERNOON,2PM - 4PM,554.32,96,Thursday
13369,SEA/TCA WA CP-0024,2011-01-06,BREAKFAST,Open - 10:30AM (11AM weekend),814.64,185,Thursday
13369,SEA/TCA WA CP-0024,2011-01-06,DINNER,4PM - 9PM,1064.18,153,Thursday
13369,SEA/TCA WA CP-0024,2011-01-06,EVENING,9PM - Close,190.5,30,Thursday
13369,SEA/TCA WA CP-0024,2011-01-06,LATE NIGHT,11PM - 5AM,0.0,0,Thursday
13369,SEA/TCA WA CP-0024,2011-01-06,LUNCH,11AM -  2PM,1501.53,273,Thursday
13369,SEA/TCA WA CP-0024,2011-01-06,MORNING,Open - 11AM,977.03,215,Thursday
13369,SEA/TCA WA CP-0024,2011-01-06,REGULAR MENU,10:30AM (11AM weekend) - Close,3472.92,582,Thursday
13369,SEA/TCA WA CP-0024,2011-01-06,TOTAL DAY,All hours,4287.56,767,Thursday
13369,SEA/TCA WA CP-0024,2011-01-07,AFTER 4PM,4PM - Close,1622.34,209,Friday
13369,SEA/TCA WA CP-0024,2011-01-07,AFTERNOON,2PM - 4PM,526.51,87,Friday
13369,SEA/TCA WA CP-0024,2011-01-07,BREAKFAST,Open - 10:30AM (11AM weekend),1022.99,211,Friday
13369,SEA/TCA WA CP-0024,2011-01-07,DINNER,4PM - 9PM,1439.02,183,Friday
13369,SEA/TCA WA CP-0024,2011-01-07,EVENING,9PM - Close,183.32,26,Friday
13369,SEA/TCA WA CP-0024,2011-01-07,LATE NIGHT,11PM - 5AM,0.0,0,Friday
13369,SEA/TCA WA CP-0024,2011-01-07,LUNCH,11AM -  2PM,1494.02,247,Friday
13369,SEA/TCA WA CP-0024,2011-01-07,MORNING,Open - 11AM,1206.97,239,Friday
13369,SEA/TCA WA CP-0024,2011-01-07,REGULAR MENU,10:30AM (11AM weekend) - Close,3826.85,571,Friday
13369,SEA/TCA WA CP-0024,2011-01-07,TOTAL DAY,All hours,4849.84,782,Friday
13369,SEA/TCA WA CP-0024,2011-01-08,AFTER 4PM,4PM - Close,1219.69,163,Saturday
13369,SEA/TCA WA CP-0024,2011-01-08,AFTERNOON,2PM - 4PM,407.71,64,Saturday
13369,SEA/TCA WA CP-0024,2011-01-08,BREAKFAST,Open - 10:30AM (11AM weekend),821.09,137,Saturday
13369,SEA/TCA WA CP-0024,2011-01-08,DINNER,4PM - 9PM,1019.81,136,Saturday
13369,SEA/TCA WA CP-0024,2011-01-08,EVENING,9PM - Close,199.88,27,Saturday
13369,SEA/TCA WA CP-0024,2011-01-08,LATE NIGHT,11PM - 5AM,0.0,0,Saturday
13369,SEA/TCA WA CP-0024,2011-01-08,LUNCH,11AM -  2PM,867.1,123,Saturday
13369,SEA/TCA WA CP-0024,2011-01-08,MORNING,Open - 11AM,821.09,137,Saturday
13369,SEA/TCA WA CP-0024,2011-01-08,REGULAR MENU,10:30AM (11AM weekend) - Close,2494.5,350,Saturday
13369,SEA/TCA WA CP-0024,2011-01-08,TOTAL DAY,All hours,3315.59,487,Saturday
13369,SEA/TCA WA CP-0024,2011-01-09,AFTER 4PM,4PM - Close,1034.47,134,Sunday
13369,SEA/TCA WA CP-0024,2011-01-09,AFTERNOON,2PM - 4PM,417.65,64,Sunday
13369,SEA/TCA WA CP-0024,2011-01-09,BREAKFAST,Open - 10:30AM (11AM weekend),689.72,95,Sunday
13369,SEA/TCA WA CP-0024,2011-01-09,DINNER,4PM - 9PM,876.43,116,Sunday
13369,SEA/TCA WA CP-0024,2011-01-09,EVENING,9PM - Close,158.04,18,Sunday
13369,SEA/TCA WA CP-0024,2011-01-09,LATE NIGHT,11PM - 5AM,0.0,0,Sunday
13369,SEA/TCA WA CP-0024,2011-01-09,LUNCH,11AM -  2PM,529.92,82,Sunday
13369,SEA/TCA WA CP-0024,2011-01-09,MORNING,Open - 11AM,689.72,95,Sunday
13369,SEA/TCA WA CP-0024,2011-01-09,REGULAR MENU,10:30AM (11AM weekend) - Close,1982.04,280,Sunday
13369,SEA/TCA WA CP-0024,2011-01-09,TOTAL DAY,All hours,2671.76,375,Sunday
13369,SEA/TCA WA CP-0024,2011-01-10,AFTER 4PM,4PM - Close,941.65,151,Monday
13369,SEA/TCA WA CP-0024,2011-01-10,AFTERNOON,2PM - 4PM,448.29,80,Monday
13369,SEA/TCA WA CP-0024,2011-01-10,BREAKFAST,Open - 10:30AM (11AM weekend),795.69,179,Monday
13369,SEA/TCA WA CP-0024,2011-01-10,DINNER,4PM - 9PM,810.71,133,Monday
13369,SEA/TCA WA CP-0024,2011-01-10,EVENING,9PM - Close,130.94,18,Monday
13369,SEA/TCA WA CP-0024,2011-01-10,LATE NIGHT,11PM - 5AM,0.0,0,Monday
13369,SEA/TCA WA CP-0024,2011-01-10,LUNCH,11AM -  2PM,1288.02,224,Monday
13369,SEA/TCA WA CP-0024,2011-01-10,MORNING,Open - 11AM,923.28,196,Monday
13369,SEA/TCA WA CP-0024,2011-01-10,REGULAR MENU,10:30AM (11AM weekend) - Close,2805.55,472,Monday
13369,SEA/TCA WA CP-0024,2011-01-10,TOTAL DAY,All hours,3601.24,651,Monday
13369,SEA/TCA WA CP-0024,2011-01-11,AFTER 4PM,4PM - Close,970.98,150,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-11,AFTERNOON,2PM - 4PM,577.21,92,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-11,BREAKFAST,Open - 10:30AM (11AM weekend),812.3,187,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-11,DINNER,4PM - 9PM,930.59,143,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-11,EVENING,9PM - Close,40.39,7,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-11,LATE NIGHT,11PM - 5AM,0.0,0,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-11,LUNCH,11AM -  2PM,1422.04,265,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-11,MORNING,Open - 11AM,903.37,204,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-11,REGULAR MENU,10:30AM (11AM weekend) - Close,3061.3,524,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-11,TOTAL DAY,All hours,3873.6,711,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-12,AFTER 4PM,4PM - Close,825.44,140,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-12,AFTERNOON,2PM - 4PM,497.09,82,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-12,BREAKFAST,Open - 10:30AM (11AM weekend),936.8,195,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-12,DINNER,4PM - 9PM,723.74,125,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-12,EVENING,9PM - Close,101.7,15,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-12,LATE NIGHT,11PM - 5AM,0.0,0,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-12,LUNCH,11AM -  2PM,1243.57,223,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-12,MORNING,Open - 11AM,1029.69,216,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-12,REGULAR MENU,10:30AM (11AM weekend) - Close,2658.99,466,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-12,TOTAL DAY,All hours,3595.79,661,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-13,AFTER 4PM,4PM - Close,1038.7,170,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,AFTERNOON,2PM - 4PM,420.72,85,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,BREAKFAST,Open - 10:30AM (11AM weekend),775.86,177,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,DINNER,4PM - 9PM,923.61,148,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,EVENING,9PM - Close,115.09,22,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,LATE NIGHT,11PM - 5AM,0.0,0,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,LUNCH,11AM -  2PM,1419.89,241,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,MORNING,Open - 11AM,853.51,196,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,REGULAR MENU,10:30AM (11AM weekend) - Close,2956.96,515,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,TOTAL DAY,All hours,3732.82,692,Thursday
13369,SEA/TCA WA CP-0024,2011-01-14,AFTER 4PM,4PM - Close,1509.7,196,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,AFTERNOON,2PM - 4PM,571.26,89,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,BREAKFAST,Open - 10:30AM (11AM weekend),913.79,195,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,DINNER,4PM - 9PM,1246.04,160,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,EVENING,9PM - Close,263.66,36,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,LATE NIGHT,11PM - 5AM,1.0,1,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,LUNCH,11AM -  2PM,1475.96,244,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,MORNING,Open - 11AM,1024.97,218,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,REGULAR MENU,10:30AM (11AM weekend) - Close,3668.1,552,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,TOTAL DAY,All hours,4581.89,747,Friday
13369,SEA/TCA WA CP-0024,2011-01-15,AFTER 4PM,4PM - Close,1234.26,168,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,AFTERNOON,2PM - 4PM,446.84,61,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,BREAKFAST,Open - 10:30AM (11AM weekend),830.63,131,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,DINNER,4PM - 9PM,977.6,135,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,EVENING,9PM - Close,256.66,33,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,LATE NIGHT,11PM - 5AM,0.0,0,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,LUNCH,11AM -  2PM,960.04,128,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,MORNING,Open - 11AM,830.63,131,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,REGULAR MENU,10:30AM (11AM weekend) - Close,2641.14,357,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,TOTAL DAY,All hours,3471.77,488,Saturday
13369,SEA/TCA WA CP-0024,2011-01-16,AFTER 4PM,4PM - Close,1107.96,146,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,AFTERNOON,2PM - 4PM,435.52,68,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,BREAKFAST,Open - 10:30AM (11AM weekend),656.86,98,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,DINNER,4PM - 9PM,964.44,121,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,EVENING,9PM - Close,143.52,25,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,LATE NIGHT,11PM - 5AM,0.0,0,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,LUNCH,11AM -  2PM,661.66,81,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,MORNING,Open - 11AM,656.86,98,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,REGULAR MENU,10:30AM (11AM weekend) - Close,2205.14,295,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,TOTAL DAY,All hours,2862.0,393,Sunday
13369,SEA/TCA WA CP-0024,2011-01-17,AFTER 4PM,4PM - Close,916.16,146,Monday
13369,SEA/TCA WA CP-0024,2011-01-17,AFTERNOON,2PM - 4PM,496.14,81,Monday
13369,SEA/TCA WA CP-0024,2011-01-17,BREAKFAST,Open - 10:30AM (11AM weekend),649.01,151,Monday
13369,SEA/TCA WA CP-0024,2011-01-17,DINNER,4PM - 9PM,767.79,123,Monday
13369,SEA/TCA WA CP-0024,2011-01-17,EVENING,9PM - Close,148.37,23,Monday
13369,SEA/TCA WA CP-0024,2011-01-17,LATE NIGHT,11PM - 5AM,0.0,0,Monday
